year,species,site,plot,trt,treatment,pods,cover0,arsincover0,cover3,arsincover3,cover5,arsincover5
2011,IRTE,Hyslop,12,4,Banvel 0.2,,0.1,0.03162804943757168,,,0.1,0.03162804943757168
2011,IRTE,Hyslop,13,2,No Spray,,0.5,0.07076973666221362,,,1.5,0.12278275875764601
2011,IRTE,Hyslop,17,2,No Spray,,1.0,0.1001674211615598,,,1.3,0.11426603697381206
2011,IRTE,Hyslop,21,4,Banvel 0.2,,0.1,0.03162804943757168,,,0.05,0.022362543584366713
2011,IRTE,Hyslop,26,5,Roundup 0.1,,0.8,0.0895624074394449,,,0.5,0.07076973666221362
2011,IRTE,Hyslop,31,1,Carrier Control,,1.0,0.1001674211615598,,,1.5,0.12278275875764601
2011,IRTE,Hyslop,51,6,Roundup 0.2,,1.5,0.12278275875764601,,,3.0,0.17408301063648043
2011,IRTE,Hyslop,57,1,Carrier Control,,1.0,0.1001674211615598,,,1.5,0.12278275875764601
2011,IRTE,Hyslop,60,8,Rdup+Bnvl 0.2,,1.5,0.12278275875764601,,,1.5,0.12278275875764601
2011,IRTE,Hyslop,63,8,Rdup+Bnvl 0.2,,0.8,0.0895624074394449,,,1.5,0.12278275875764601
2011,IRTE,Hyslop,64,7,Rdup+Bnvl 0.1,,,,,,,
2011,IRTE,Hyslop,65,4,Banvel 0.2,,0.5,0.07076973666221362,,,0.7,0.08376392174966676
2011,IRTE,Hyslop,71,6,Roundup 0.2,,0.5,0.07076973666221362,,,1.3,0.11426603697381206
2011,IRTE,Hyslop,74,1,Carrier Control,,1.5,0.12278275875764601,,,1.5,0.12278275875764601
2011,IRTE,Hyslop,75,3,Banvel 0.1,,2.0,0.1418970546041639,,,2.5,0.15878021464576067
2011,IRTE,Hyslop,80,3,Banvel 0.1,,2.0,0.1418970546041639,,,4.0,0.20135792079033082
2011,IRTE,Hyslop,81,3,Banvel 0.1,,1.7,0.13075632458015415,,,1.2,0.1097647921249647
2011,IRTE,Hyslop,82,2,No Spray,,0.5,0.07076973666221362,,,1.7,0.13075632458015415
2011,IRTE,Hyslop,83,4,Banvel 0.2,,4.0,0.20135792079033082,,,5.0,0.2255134058981312
2011,IRTE,Hyslop,86,6,Roundup 0.2,,1.2,0.1097647921249647,,,1.8,0.13456986643727625
2011,IRTE,Hyslop,91,8,Rdup+Bnvl 0.2,,4.0,0.20135792079033082,,,3.0,0.17408301063648043
2011,IRTE,Hyslop,93,7,Rdup+Bnvl 0.1,,1.5,0.12278275875764601,,,2.5,0.15878021464576067
2011,IRTE,Hyslop,96,7,Rdup+Bnvl 0.1,,0.8,0.0895624074394449,,,1.3,0.11426603697381206
2011,IRTE,Hyslop,100,6,Roundup 0.2,,0.5,0.07076973666221362,,,0.7,0.08376392174966676
2011,IRTE,Hyslop,101,7,Rdup+Bnvl 0.1,,0.5,0.07076973666221362,,,1.5,0.12278275875764601
2011,IRTE,Hyslop,102,3,Banvel 0.1,,0.5,0.07076973666221362,,,0.7,0.08376392174966676
2011,IRTE,Hyslop,106,2,No Spray,,2.0,0.1418970546041639,,,3.0,0.17408301063648043
2011,IRTE,Hyslop,107,5,Roundup 0.1,,1.0,0.1001674211615598,,,1.3,0.11426603697381206
2011,IRTE,Hyslop,111,6,Roundup 0.2,,3.0,0.17408301063648043,,,4.0,0.20135792079033082
2011,IRTE,Hyslop,113,2,No Spray,,1.5,0.12278275875764601,,,1.5,0.12278275875764601
2011,IRTE,Hyslop,114,1,Carrier Control,,3.0,0.17408301063648043,,,3.0,0.17408301063648043
2011,IRTE,Hyslop,116,2,No Spray,,2.5,0.15878021464576067,,,1.5,0.12278275875764601
2011,IRTE,Hyslop,117,5,Roundup 0.1,,2.0,0.1418970546041639,,,1.5,0.12278275875764601
2011,IRTE,Hyslop,121,6,Roundup 0.2,,1.5,0.12278275875764601,,,2.5,0.15878021464576067
2011,IRTE,Hyslop,122,4,Banvel 0.2,,0.3,0.054799678915819716,,,0.8,0.0895624074394449
2011,IRTE,Hyslop,123,5,Roundup 0.1,,3.5,0.1881917411588641,,,3.0,0.17408301063648043
2011,IRTE,Hyslop,125,2,No Spray,,1.0,0.1001674211615598,,,1.0,0.1001674211615598
2011,IRTE,Hyslop,126,1,Carrier Control,,2.5,0.15878021464576067,,,2.0,0.1418970546041639
2011,IRTE,Hyslop,127,3,Banvel 0.1,,1.3,0.11426603697381206,,,2.5,0.15878021464576067
2011,IRTE,Hyslop,128,4,Banvel 0.2,,0.1,0.03162804943757168,,,0.1,0.03162804943757168
2011,IRTE,Hyslop,131,6,Roundup 0.2,,2.2,0.1488732800376366,,,2.5,0.15878021464576067
2011,IRTE,Hyslop,132,8,Rdup+Bnvl 0.2,,0.2,0.044736280102247346,,,1.0,0.1001674211615598
2011,IRTE,Hyslop,137,3,Banvel 0.1,,1.2,0.1097647921249647,,,1.7,0.13075632458015415
2011,IRTE,Hyslop,143,5,Roundup 0.1,,2.0,0.1418970546041639,,,2.5,0.15878021464576067
2011,IRTE,Hyslop,156,7,Rdup+Bnvl 0.1,,0.7,0.08376392174966676,,,1.0,0.1001674211615598
2011,IRTE,Hyslop,158,7,Rdup+Bnvl 0.1,,1.5,0.12278275875764601,,,2.0,0.1418970546041639
2011,IRTE,Hyslop,168,5,Roundup 0.1,,0.8,0.0895624074394449,,,0.5,0.07076973666221362
2011,IRTE,Hyslop,169,8,Rdup+Bnvl 0.2,,2.5,0.15878021464576067,,,1.8,0.13456986643727625
2011,IRTE,Hyslop,171,1,Carrier Control,,0.7,0.08376392174966676,,,0.5,0.07076973666221362
2011,IRTE,Hyslop,172,5,Roundup 0.1,,0.5,0.07076973666221362,,,0.5,0.07076973666221362
2011,IRTE,Hyslop,173,8,Rdup+Bnvl 0.2,,2.0,0.1418970546041639,,,2.5,0.15878021464576067
2011,IRTE,Hyslop,174,1,Carrier Control,,0.3,0.054799678915819716,,,0.2,0.044736280102247346
2011,IRTE,Hyslop,175,7,Rdup+Bnvl 0.1,,2.0,0.1418970546041639,,,2.0,0.1418970546041639
2011,IRTE,Hyslop,178,4,Banvel 0.2,,2.0,0.1418970546041639,,,2.5,0.15878021464576067
2011,IRTE,Hyslop,179,8,Rdup+Bnvl 0.2,,1.0,0.1001674211615598,,,0.5,0.07076973666221362
2011,IRTE,Hyslop,180,3,Banvel 0.1,,1.0,0.1001674211615598,,,1.5,0.12278275875764601
2011,IRTE,Hyslop,181,3,Banvel 0.1,,3.0,0.17408301063648043,,,3.0,0.17408301063648043
2011,IRTE,Hyslop,183,7,Rdup+Bnvl 0.1,,2.0,0.1418970546041639,,,2.0,0.1418970546041639
2011,IRTE,Hyslop,184,2,No Spray,,2.5,0.15878021464576067,,,2.0,0.1418970546041639
2011,IRTE,Hyslop,185,5,Roundup 0.1,,1.3,0.11426603697381206,,,1.5,0.12278275875764601
2011,IRTE,Hyslop,187,8,Rdup+Bnvl 0.2,,1.0,0.1001674211615598,,,1.0,0.1001674211615598
2011,IRTE,Hyslop,188,4,Banvel 0.2,,1.0,0.1001674211615598,,,1.0,0.1001674211615598
2011,IRTE,Botany,203,6,Roundup 0.2,,2.2,0.1488732800376366,,,2.0,0.1418970546041639
2011,IRTE,Botany,206,8,Rdup+Bnvl 0.2,,1.3,0.11426603697381206,,,1.0,0.1001674211615598
2011,IRTE,Botany,209,2,No Spray,,2.5,0.15878021464576067,,,3.0,0.17408301063648043
2011,IRTE,Botany,210,1,Carrier Control,,1.5,0.12278275875764601,,,2.0,0.1418970546041639
2011,IRTE,Botany,224,1,Carrier Control,,1.5,0.12278275875764601,,,2.0,0.1418970546041639
2011,IRTE,Botany,225,1,Carrier Control,,2.5,0.15878021464576067,,,2.5,0.15878021464576067
2011,IRTE,Botany,232,1,Carrier Control,,3.0,0.17408301063648043,,,4.0,0.20135792079033082
2011,IRTE,Botany,234,6,Roundup 0.2,,4.5,0.2137561324724348,,,3.5,0.1881917411588641
2011,IRTE,Botany,236,5,Roundup 0.1,,4.0,0.20135792079033082,,,3.0,0.17408301063648043
2011,IRTE,Botany,237,7,Rdup+Bnvl 0.1,,4.0,0.20135792079033082,,,2.5,0.15878021464576067
2011,IRTE,Botany,247,1,Carrier Control,,4.0,0.20135792079033082,,,2.5,0.15878021464576067
2011,IRTE,Botany,248,5,Roundup 0.1,,7.0,0.2677633271571939,,,4.0,0.20135792079033082
2011,IRTE,Botany,252,3,Banvel 0.1,,1.3,0.11426603697381206,,,2.0,0.1418970546041639
2011,IRTE,Botany,257,7,Rdup+Bnvl 0.1,,1.5,0.12278275875764601,,,1.5,0.12278275875764601
2011,IRTE,Botany,258,6,Roundup 0.2,,0.5,0.07076973666221362,,,0.5,0.07076973666221362
2011,IRTE,Botany,260,5,Roundup 0.1,,1.0,0.1001674211615598,,,1.0,0.1001674211615598
2011,IRTE,Botany,261,3,Banvel 0.1,,4.0,0.20135792079033082,,,4.0,0.20135792079033082
2011,IRTE,Botany,264,5,Roundup 0.1,,2.0,0.1418970546041639,,,4.0,0.20135792079033082
2011,IRTE,Botany,265,3,Banvel 0.1,,5.0,0.2255134058981312,,,3.5,0.1881917411588641
2011,IRTE,Botany,266,4,Banvel 0.2,,4.0,0.20135792079033082,,,4.0,0.20135792079033082
2011,IRTE,Botany,275,6,Roundup 0.2,,1.5,0.12278275875764601,,,1.5,0.12278275875764601
2011,IRTE,Botany,277,8,Rdup+Bnvl 0.2,,2.0,0.1418970546041639,,,3.0,0.17408301063648043
2011,IRTE,Botany,278,4,Banvel 0.2,,4.0,0.20135792079033082,,,3.0,0.17408301063648043
2011,IRTE,Botany,281,8,Rdup+Bnvl 0.2,,2.0,0.1418970546041639,,,1.7,0.13075632458015415
2011,IRTE,Botany,288,3,Banvel 0.1,,10.0,0.32175055439664224,,,8.0,0.2867565522115484
2011,IRTE,Botany,290,2,No Spray,,2.0,0.1418970546041639,,,1.5,0.12278275875764601
2011,IRTE,Botany,297,6,Roundup 0.2,,5.0,0.2255134058981312,,,3.0,0.17408301063648043
2011,IRTE,Botany,300,4,Banvel 0.2,,7.0,0.2677633271571939,,,5.0,0.2255134058981312
2011,IRTE,Botany,301,7,Rdup+Bnvl 0.1,,4.0,0.20135792079033082,,,4.0,0.20135792079033082
2011,IRTE,Botany,302,8,Rdup+Bnvl 0.2,,4.5,0.2137561324724348,,,5.0,0.2255134058981312
2011,IRTE,Botany,303,6,Roundup 0.2,,5.0,0.2255134058981312,,,4.0,0.20135792079033082
2011,IRTE,Botany,304,8,Rdup+Bnvl 0.2,,2.5,0.15878021464576067,,,1.5,0.12278275875764601
2011,IRTE,Botany,305,5,Roundup 0.1,,4.0,0.20135792079033082,,,3.0,0.17408301063648043
2011,IRTE,Botany,309,7,Rdup+Bnvl 0.1,,10.0,0.32175055439664224,,,8.5,0.295844321213272
2011,IRTE,Botany,310,1,Carrier Control,,0.5,0.07076973666221362,,,1.0,0.1001674211615598
2011,IRTE,Botany,311,3,Banvel 0.1,,1.4,0.11859943334659401,,,2.5,0.15878021464576067
2011,IRTE,Botany,312,7,Rdup+Bnvl 0.1,,1.0,0.1001674211615598,,,2.0,0.1418970546041639
2011,IRTE,Botany,319,3,Banvel 0.1,,1.5,0.12278275875764601,,,3.0,0.17408301063648043
2011,IRTE,Botany,320,3,Banvel 0.1,,1.0,0.1001674211615598,,,1.5,0.12278275875764601
2011,IRTE,Botany,321,8,Rdup+bnvl 0.2,,2.5,0.15878021464576067,,,2.5,0.15878021464576067
2011,IRTE,Botany,324,1,Carrier Control,,1.0,0.1001674211615598,,,1.5,0.12278275875764601
2011,IRTE,Botany,326,2,No Spray,,1.3,0.11426603697381206,,,3.0,0.17408301063648043
2011,IRTE,Botany,327,2,No Spray,,1.3,0.11426603697381206,,,2.0,0.1418970546041639
2011,IRTE,Botany,328,4,Banvel 0.2,,0.7,0.08376392174966676,,,1.0,0.1001674211615598
2011,IRTE,Botany,329,6,Roundup 0.2,,1.0,0.1001674211615598,,,1.8,0.13456986643727625
2011,IRTE,Botany,330,8,Rdup+Bnvl 0.2,,5.0,0.2255134058981312,,,8.0,0.2867565522115484
2011,IRTE,Botany,331,5,Roundup 0.1,,1.5,0.12278275875764601,,,2.5,0.15878021464576067
2011,IRTE,Botany,332,5,Roundup 0.1,,0.3,0.054799678915819716,,,1.0,0.1001674211615598
2011,IRTE,Botany,333,7,Rdup+Bnvl 0.1,,4.0,0.20135792079033082,,,3.5,0.1881917411588641
2011,IRTE,Botany,351,2,No Spray,,3.0,0.17408301063648043,,,4.0,0.20135792079033082
2011,IRTE,Botany,354,7,Rdup+Bnvl 0.1,,2.0,0.1418970546041639,,,2.0,0.1418970546041639
2011,IRTE,Botany,355,7,Rdup+Bnvl 0.1,,8.0,0.2867565522115484,,,6.5,0.25779700312304527
2011,IRTE,Botany,356,2,No Spray,,1.0,0.1001674211615598,,,2.5,0.15878021464576067
2011,IRTE,Botany,359,4,Banvel 0.2,,5.0,0.2255134058981312,,,3.0,0.17408301063648043
2011,IRTE,Botany,363,5,Roundup 0.1,,0.7,0.08376392174966676,,,1.0,0.1001674211615598
2011,IRTE,Botany,364,4,Banvel 0.2,,3.5,0.1881917411588641,,,4.0,0.20135792079033082
2011,IRTE,Botany,366,1,Carrier Control,,1.0,0.1001674211615598,,,1.5,0.12278275875764601
2011,IRTE,Botany,368,2,No Spray,,1.5,0.12278275875764601,,,1.5,0.12278275875764601
2011,IRTE,Botany,369,6,Roundup 0.2,,0.5,0.07076973666221362,,,1.0,0.1001674211615598
2011,IRTE,Botany,370,8,Rdup+Bnvl 0.2,,3.0,0.17408301063648043,,,4.0,0.20135792079033082
2011,IRTE,Botany,377,3,Banvel 0.1,,4.0,0.20135792079033082,,,2.0,0.1418970546041639
2011,IRTE,Botany,379,4,Banvel 0.2,,2.2,0.1488732800376366,,,2.5,0.15878021464576067
2011,IRTE,Botany,380,2,No Spray,,1.5,0.12278275875764601,,,3.0,0.17408301063648043
2011,IRTE,Botany,382,4,Banvel 0.2,,1.0,0.1001674211615598,,,2.0,0.1418970546041639
2010,POGR,Hyslop,4,6,Roundup 0.1,,5.0,0.2255134058981312,,,6.0,0.24746706317044773
2010,POGR,Hyslop,12,7,Rdup/Bnvl 0.01,,4.0,0.20135792079033082,,,5.0,0.2255134058981312
2010,POGR,Hyslop,13,5,Roundup 0.01,,3.0,0.17408301063648043,,,2.0,0.1418970546041639
2010,POGR,Hyslop,15,1,Carrier Control,,1.0,0.1001674211615598,,,2.0,0.1418970546041639
2010,POGR,Hyslop,17,3,Banvel 0.01,,5.0,0.2255134058981312,,,5.0,0.2255134058981312
2010,POGR,Hyslop,21,4,Banvel 0.1,,3.0,0.17408301063648043,,,3.0,0.17408301063648043
2010,POGR,Hyslop,29,2,No Spray,,3.0,0.17408301063648043,,,4.0,0.20135792079033082
2010,POGR,Hyslop,36,7,Rdup/Bnvl 0.01,,3.0,0.17408301063648043,,,4.0,0.20135792079033082
2010,POGR,Hyslop,39,7,Rdup/Bnvl 0.01,,2.0,0.1418970546041639,,,3.0,0.17408301063648043
2010,POGR,Hyslop,40,3,Banvel 0.01,,2.0,0.1418970546041639,,,2.0,0.1418970546041639
2010,POGR,Hyslop,41,2,No Spray,,3.0,0.17408301063648043,,,4.0,0.20135792079033082
2010,POGR,Hyslop,49,8,Rdup/Bnvl 0.1,,5.0,0.2255134058981312,,,3.0,0.17408301063648043
2010,POGR,Hyslop,51,4,Banvel 0.1,,2.0,0.1418970546041639,,,2.0,0.1418970546041639
2010,POGR,Hyslop,62,4,Banvel 0.1,,3.0,0.17408301063648043,,,5.0,0.2255134058981312
2010,POGR,Hyslop,70,2,No Spray,,5.0,0.2255134058981312,,,6.0,0.24746706317044773
2010,POGR,Hyslop,71,4,Banvel 0.1,,4.0,0.20135792079033082,,,3.0,0.17408301063648043
2010,POGR,Hyslop,72,3,Banvel 0.01,,2.0,0.1418970546041639,,,3.0,0.17408301063648043
2010,POGR,Hyslop,73,2,No Spray,,3.0,0.17408301063648043,,,4.0,0.20135792079033082
2010,POGR,Hyslop,79,3,Banvel 0.01,,2.0,0.1418970546041639,,,3.0,0.17408301063648043
2010,POGR,Hyslop,83,8,Rdup/Bnvl 0.1,,2.0,0.1418970546041639,,,2.0,0.1418970546041639
2010,POGR,Hyslop,85,6,Roundup 0.1,,2.0,0.1418970546041639,,,2.0,0.1418970546041639
2010,POGR,Hyslop,92,2,No Spray,,4.0,0.20135792079033082,,,5.0,0.2255134058981312
2010,POGR,Hyslop,93,8,Rdup/Bnvl 0.1,,3.0,0.17408301063648043,,,2.0,0.1418970546041639
2010,POGR,Hyslop,100,7,Rdup/Bnvl 0.01,,3.0,0.17408301063648043,,,2.0,0.1418970546041639
2010,POGR,Hyslop,101,3,Banvel 0.01,,3.0,0.17408301063648043,,,3.0,0.17408301063648043
2010,POGR,Hyslop,102,1,Carrier Control,,3.0,0.17408301063648043,,,2.0,0.1418970546041639
2010,POGR,Hyslop,103,5,Roundup 0.01,,4.0,0.20135792079033082,,,3.0,0.17408301063648043
2010,POGR,Hyslop,104,8,Rdup/Bnvl 0.1,,3.0,0.17408301063648043,,,3.0,0.17408301063648043
2010,POGR,Hyslop,105,1,Carrier Control,,1.0,0.1001674211615598,,,3.0,0.17408301063648043
2010,POGR,Hyslop,106,3,Banvel 0.01,,3.0,0.17408301063648043,,,4.0,0.20135792079033082
2010,POGR,Hyslop,107,3,Banvel 0.01,,3.0,0.17408301063648043,,,4.0,0.20135792079033082
2010,POGR,Hyslop,110,4,Banvel 0.1,,9.0,0.3046926540153975,,,7.0,0.2677633271571939
2010,POGR,Hyslop,111,8,Rdup/Bnvl 0.1,,2.0,0.1418970546041639,,,2.0,0.1418970546041639
2010,POGR,Hyslop,113,4,Banvel 0.1,,7.0,0.2677633271571939,,,6.0,0.24746706317044773
2010,POGR,Hyslop,114,2,No Spray,,4.0,0.20135792079033082,,,4.0,0.20135792079033082
2010,POGR,Hyslop,115,6,Roundup 0.1,,3.0,0.17408301063648043,,,3.0,0.17408301063648043
2010,POGR,Hyslop,121,7,Rdup/Bnvl 0.01,,3.0,0.17408301063648043,,,3.0,0.17408301063648043
2010,POGR,Hyslop,124,1,Carrier Control,,4.0,0.20135792079033082,,,5.0,0.2255134058981312
2010,POGR,Hyslop,125,8,Rdup/Bnvl 0.1,,4.0,0.20135792079033082,,,3.0,0.17408301063648043
2010,POGR,Hyslop,126,7,Rdup/Bnvl 0.01,,2.0,0.1418970546041639,,,2.0,0.1418970546041639
2010,POGR,Hyslop,128,6,Roundup 0.1,,3.0,0.17408301063648043,,,3.0,0.17408301063648043
2010,POGR,Hyslop,132,1,Carrier Control,,4.0,0.20135792079033082,,,4.0,0.20135792079033082
2010,POGR,Hyslop,135,6,Roundup 0.1,,2.0,0.1418970546041639,,,4.0,0.20135792079033082
2010,POGR,Hyslop,138,1,Carrier Control,,3.0,0.17408301063648043,,,3.0,0.17408301063648043
2010,POGR,Hyslop,141,7,Rdup/Bnvl 0.01,,4.0,0.20135792079033082,,,4.0,0.20135792079033082
2010,POGR,Hyslop,142,1,Carrier Control,,2.0,0.1418970546041639,,,2.0,0.1418970546041639
2010,POGR,Hyslop,143,7,Rdup/Bnvl 0.01,,3.0,0.17408301063648043,,,3.0,0.17408301063648043
2010,POGR,Hyslop,144,5,Roundup 0.01,,2.0,0.1418970546041639,,,2.0,0.1418970546041639
2010,POGR,Hyslop,146,2,No Spray,,1.0,0.1001674211615598,,,1.0,0.1001674211615598
2010,POGR,Hyslop,147,8,Rdup/Bnvl 0.1,,2.0,0.1418970546041639,,,1.0,0.1001674211615598
2010,POGR,Hyslop,163,6,Roundup 0.1,,2.0,0.1418970546041639,,,2.0,0.1418970546041639
2010,POGR,Hyslop,164,1,Carrier Control,,2.0,0.1418970546041639,,,3.0,0.17408301063648043
2010,POGR,Hyslop,170,6,Roundup 0.1,,3.0,0.17408301063648043,,,5.0,0.2255134058981312
2010,POGR,Hyslop,177,5,Roundup 0.01,,5.0,0.2255134058981312,,,4.0,0.20135792079033082
2010,POGR,Hyslop,179,5,Roundup 0.01,,3.0,0.17408301063648043,,,5.0,0.2255134058981312
2010,POGR,Hyslop,181,5,Roundup 0.01,,3.0,0.17408301063648043,,,3.0,0.17408301063648043
2010,POGR,Hyslop,185,4,Banvel 0.1,,3.0,0.17408301063648043,,,3.0,0.17408301063648043
2010,POGR,Hyslop,186,4,Banvel 0.1,,4.0,0.20135792079033082,,,5.0,0.2255134058981312
2010,POGR,Hyslop,187,2,No Spray,,3.0,0.17408301063648043,,,4.0,0.20135792079033082
2010,POGR,Hyslop,188,5,Roundup 0.01,,2.0,0.1418970546041639,,,2.0,0.1418970546041639
2010,POGR,Hyslop,193,3,Banvel 0.01,,2.0,0.1418970546041639,,,3.0,0.17408301063648043
2010,POGR,Hyslop,198,8,Rdup/Bnvl 0.1,,3.0,0.17408301063648043,,,3.0,0.17408301063648043
2010,POGR,Hyslop,199,5,Roundup 0.01,,3.0,0.17408301063648043,,,4.0,0.20135792079033082
2010,POGR,Hyslop,200,6,Roundup 0.1,,3.0,0.17408301063648043,,,4.0,0.20135792079033082
2010,POGR,Botany,206,7,Rdup/Bnvl 0.01,,3.0,0.17408301063648043,,,3.0,0.17408301063648043
2010,POGR,Botany,210,4,Banvel 0.1,,3.0,0.17408301063648043,,,3.0,0.17408301063648043
2010,POGR,Botany,217,6,Roundup 0.1,,1.0,0.1001674211615598,,,1.0,0.1001674211615598
2010,POGR,Botany,224,3,Banvel 0.01,,2.0,0.1418970546041639,,,3.0,0.17408301063648043
2010,POGR,Botany,225,2,No Spray,,5.0,0.2255134058981312,,,5.0,0.2255134058981312
2010,POGR,Botany,255,6,Roundup 0.1,,5.0,0.2255134058981312,,,4.0,0.20135792079033082
2010,POGR,Botany,258,1,Carrier Control,,5.0,0.2255134058981312,,,5.0,0.2255134058981312
2010,POGR,Botany,260,2,No Spray,,1.0,0.1001674211615598,,,1.0,0.1001674211615598
2010,POGR,Botany,261,4,Banvel 0.1,,4.0,0.20135792079033082,,,1.0,0.1001674211615598
2010,POGR,Botany,265,5,Roundup 0.01,,3.0,0.17408301063648043,,,2.0,0.1418970546041639
2010,POGR,Botany,274,3,Banvel 0.01,,6.0,0.24746706317044773,,,9.0,0.3046926540153975
2010,POGR,Botany,275,4,Banvel 0.1,,3.0,0.17408301063648043,,,4.0,0.20135792079033082
2010,POGR,Botany,278,4,Banvel 0.1,,5.0,0.2255134058981312,,,5.0,0.2255134058981312
2010,POGR,Botany,281,6,Roundup 0.1,,3.0,0.17408301063648043,,,3.0,0.17408301063648043
2010,POGR,Botany,287,7,Rdup/Bnvl 0.01,,5.0,0.2255134058981312,,,4.0,0.20135792079033082
2010,POGR,Botany,297,6,Roundup 0.1,,2.0,0.1418970546041639,,,1.0,0.1001674211615598
2010,POGR,Botany,300,2,No Spray,,3.0,0.17408301063648043,,,5.0,0.2255134058981312
2010,POGR,Botany,301,5,Roundup 0.01,,2.0,0.1418970546041639,,,2.0,0.1418970546041639
2010,POGR,Botany,302,3,Banvel 0.01,,3.0,0.17408301063648043,,,2.0,0.1418970546041639
2010,POGR,Botany,303,7,Rdup/Bnvl 0.01,,3.0,0.17408301063648043,,,3.0,0.17408301063648043
2010,POGR,Botany,304,6,Roundup 0.1,,4.0,0.20135792079033082,,,3.0,0.17408301063648043
2010,POGR,Botany,305,7,Rdup/Bnvl 0.01,,3.0,0.17408301063648043,,,4.0,0.20135792079033082
2010,POGR,Botany,306,5,Roundup 0.01,,3.0,0.17408301063648043,,,1.0,0.1001674211615598
2010,POGR,Botany,311,3,Banvel 0.01,,2.0,0.1418970546041639,,,5.0,0.2255134058981312
2010,POGR,Botany,314,3,Banvel 0.01,,5.0,0.2255134058981312,,,4.0,0.20135792079033082
2010,POGR,Botany,315,4,Banvel 0.1,,5.0,0.2255134058981312,,,5.0,0.2255134058981312
2010,POGR,Botany,318,1,Carrier Control,,3.0,0.17408301063648043,,,2.0,0.1418970546041639
2010,POGR,Botany,321,1,Carrier Control,,2.0,0.1418970546041639,,,4.0,0.20135792079033082
2010,POGR,Botany,324,5,Roundup 0.01,,5.0,0.2255134058981312,,,5.0,0.2255134058981312
2010,POGR,Botany,325,6,Roundup 0.1,,3.0,0.17408301063648043,,,4.0,0.20135792079033082
2010,POGR,Botany,326,2,No Spray,,3.0,0.17408301063648043,,,4.0,0.20135792079033082
2010,POGR,Botany,328,2,No Spray,,4.0,0.20135792079033082,,,3.0,0.17408301063648043
2010,POGR,Botany,329,6,Roundup 0.1,,3.0,0.17408301063648043,,,2.0,0.1418970546041639
2010,POGR,Botany,330,2,No Spray,,4.0,0.20135792079033082,,,5.0,0.2255134058981312
2010,POGR,Botany,331,5,Roundup 0.01,,4.0,0.20135792079033082,,,4.0,0.20135792079033082
2010,POGR,Botany,334,4,Banvel 0.1,,2.0,0.1418970546041639,,,4.0,0.20135792079033082
2010,POGR,Botany,335,3,Banvel 0.01,,3.0,0.17408301063648043,,,2.0,0.1418970546041639
2010,POGR,Botany,341,8,Rdup/Bnvl 0.1,,2.0,0.1418970546041639,,,2.0,0.1418970546041639
2010,POGR,Botany,347,8,Rdup/Bnvl 0.1,,5.0,0.2255134058981312,,,1.0,0.1001674211615598
2010,POGR,Botany,351,5,Roundup 0.01,,4.0,0.20135792079033082,,,3.0,0.17408301063648043
2010,POGR,Botany,352,1,Carrier Control,,3.0,0.17408301063648043,,,3.0,0.17408301063648043
2010,POGR,Botany,353,1,Carrier Control,,3.0,0.17408301063648043,,,4.0,0.20135792079033082
2010,POGR,Botany,354,4,Banvel 0.1,,2.0,0.1418970546041639,,,2.0,0.1418970546041639
2010,POGR,Botany,355,7,Rdup/Bnvl 0.01,,4.0,0.20135792079033082,,,5.0,0.2255134058981312
2010,POGR,Botany,356,1,Carrier Control,,3.0,0.17408301063648043,,,4.0,0.20135792079033082
2010,POGR,Botany,360,8,Rdup/Bnvl 0.1,,2.0,0.1418970546041639,,,4.0,0.20135792079033082
2010,POGR,Botany,361,8,Rdup/Bnvl 0.1,,4.0,0.20135792079033082,,,5.0,0.2255134058981312
2010,POGR,Botany,362,7,Rdup/Bnvl 0.01,,3.0,0.17408301063648043,,,5.0,0.2255134058981312
2010,POGR,Botany,363,1,Carrier Control,,3.0,0.17408301063648043,,,4.0,0.20135792079033082
2010,POGR,Botany,364,6,Roundup 0.1,,4.0,0.20135792079033082,,,4.0,0.20135792079033082
2010,POGR,Botany,365,5,Roundup 0.01,,2.0,0.1418970546041639,,,2.0,0.1418970546041639
2010,POGR,Botany,368,5,Roundup 0.01,,2.0,0.1418970546041639,,,1.0,0.1001674211615598
2010,POGR,Botany,371,7,Rdup/Bnvl 0.01,,4.0,0.20135792079033082,,,5.0,0.2255134058981312
2010,POGR,Botany,374,8,Rdup/Bnvl 0.1,,4.0,0.20135792079033082,,,4.0,0.20135792079033082
2010,POGR,Botany,375,3,Banvel 0.01,,2.0,0.1418970546041639,,,1.0,0.1001674211615598
2010,POGR,Botany,377,4,Banvel 0.1,,5.0,0.2255134058981312,,,4.0,0.20135792079033082
2010,POGR,Botany,379,2,No Spray,,4.0,0.20135792079033082,,,3.0,0.17408301063648043
2010,POGR,Botany,380,7,Rdup/Bnvl 0.01,,5.0,0.2255134058981312,,,3.0,0.17408301063648043
2010,POGR,Botany,381,8,Rdup/Bnvl 0.1,,3.0,0.17408301063648043,,,5.0,0.2255134058981312
2010,POGR,Botany,382,8,Rdup/Bnvl 0.1,,4.0,0.20135792079033082,,,4.0,0.20135792079033082
2010,POGR,Botany,384,1,Carrier Control,,2.0,0.1418970546041639,,,1.0,0.1001674211615598
2010,POGR,Botany,388,3,Banvel 0.01,,4.0,0.20135792079033082,,,6.0,0.24746706317044773
